ID,User_ID,Game_ID,Points,Role,Active
496,3,192,0,ATTACKER,1
497,4,192,0,DEFENDER,1
498,101,192,0,OBSERVER,1
499,116,192,0,DEFENDER,1
500,117,192,0,ATTACKER,1
501,3,193,0,ATTACKER,1
502,4,193,0,DEFENDER,1
503,101,193,0,OBSERVER,1
504,118,193,0,DEFENDER,1
505,119,193,0,ATTACKER,1
506,3,194,0,ATTACKER,1
507,4,194,0,DEFENDER,1
508,101,194,0,OBSERVER,1
509,102,194,0,DEFENDER,1
510,5,194,0,ATTACKER,1
511,3,195,0,ATTACKER,1
512,4,195,0,DEFENDER,1
513,101,195,0,OBSERVER,1
514,103,195,0,ATTACKER,1
515,6,195,0,DEFENDER,1
516,3,196,0,ATTACKER,1
517,4,196,0,DEFENDER,1
518,101,196,0,OBSERVER,1
519,104,196,0,DEFENDER,1
520,5,196,0,ATTACKER,1
521,3,197,0,ATTACKER,1
522,4,197,0,DEFENDER,1
523,101,197,0,OBSERVER,1
524,105,197,0,ATTACKER,1
525,6,197,0,DEFENDER,1
526,3,198,0,ATTACKER,1
527,4,198,0,DEFENDER,1
528,101,198,0,OBSERVER,1
529,106,198,0,DEFENDER,1
530,5,198,0,ATTACKER,1
531,3,199,0,ATTACKER,1
532,4,199,0,DEFENDER,1
533,101,199,0,OBSERVER,1
534,107,199,0,ATTACKER,1
535,6,199,0,DEFENDER,1
536,3,200,0,ATTACKER,1
537,4,200,0,DEFENDER,1
538,101,200,0,OBSERVER,1
539,108,200,0,DEFENDER,1
